order_id,payment_sequential,payment_type,payment_installments,payment_value
9d213668c4ebe6456b23732ecb5e3dd0,1,credit_card,1,65.19
ba6a0a51f6852a4e562acc5feb6ca75e,1,debit_card,1,40.27
fc80ec53e727cdf78992749b30d5af3a,1,credit_card,10,592.42
cbb7f51e60703b11747df0c449934468,1,credit_card,10,207.66
86c25bbc1d16736365d6e747e71695f0,3,voucher,1,127.55
ac3bbb3fc408398a21fd798ff938c129,1,credit_card,1,43.41
3e969ee3b96e0dfbc5541bb80591597b,1,credit_card,1,15.89
ef0bfeea98c53b5b6fc4d39a7eeae081,1,credit_card,1,32.38
748ccedb4212cac72eb13001aa236a1b,1,credit_card,3,87.86
658d582168e73d5670b4aad338c16d1b,1,credit_card,1,57.22
ad9008d69a2c494944f2dedcb83efa56,1,credit_card,3,70.43
2fcae632b06e40088d1800fc1cfc3e69,1,credit_card,1,28.28
d567c76cfa5212048dd3be0f0595b358,1,credit_card,9,91.48
2f29cfa739331301e37ea8e0cc5c863f,1,credit_card,4,58.64
a14753060efdf9e9c67f8449ba80ccdf,1,credit_card,15,221.66
11fc45612392482891635d05c69756ba,1,credit_card,2,171.0
7d0a0773edc4bdca0ef6ab55777718a7,1,boleto,1,106.95
2ec8ddbfe88a339d911208a26f6a8ad5,3,voucher,1,20.0
1901945d048ddbc33ff8415524c892c8,1,credit_card,1,117.07
220ecdab5fbfc0828024fa22d8a9acb2,1,boleto,1,71.91
f0bf41cba5c2794ccebd7ab9a6abc27d,1,credit_card,1,48.62
7d4cd6551d37acb74e50b3acf0ea3b07,1,credit_card,2,50.43
d2fd6afcbebfee356931bf32f9f67e0f,1,credit_card,1,64.1
865eeebc1cf8c4134e81028fbf1b12b8,1,credit_card,5,57.99
0d4947e726ae3959a6cc28979ab632a2,1,credit_card,1,34.8
eb16480bd94a5fbe4e96614791306ec6,1,credit_card,1,38.01
8d2ca1078f464825b9e902aaa37e0683,1,credit_card,2,119.32
777e12368d3bb5d1b085cdbc60c6f910,1,credit_card,1,33.23
b5eb3252f8e5ded7044d176ed49e2ecb,1,credit_card,10,468.69
de997de62f053c73ff6c2dea94b124f7,1,credit_card,2,192.98
b5d7803c645bb1272fbac9a45a43b1d2,1,credit_card,6,128.71
539087d16a54354cfd81aabbedbd7f63,1,credit_card,10,128.29
334ea0d577d6491e3b5ea4b5fdc76a75,1,credit_card,2,47.43
7ee85d0975cba23862989df84a6e13f0,1,boleto,1,228.21
9b8f3948f0476494b86f7785f7c1e848,1,credit_card,2,124.56
66994eeab784295199193619ce33b765,1,credit_card,1,38.63
2f5860ef509cf4e68e48e91541613cf0,1,credit_card,2,28.23
294b1c5de37c3a34f912d69702e42c67,1,voucher,1,44.29
256c2127e05b924a7cbf69f95e3c4830,1,boleto,1,24.88
add546d4d3ce43710bba09276bbe07e2,1,credit_card,1,107.47
cc18507fa6f7e2becd46712b03d1f51c,1,credit_card,1,85.57
0036757472ece3dde52fd4bfd929c90e,1,debit_card,1,203.03
7237d14c846f1436c907372891468fd2,1,credit_card,1,75.2
461873d21418f4a79f9c7d6d8a866a0a,2,voucher,1,150.0
4686d89136b2dd26794d394cbbef8968,1,credit_card,4,83.32
c7510fe2bce3ab54854dc588ce4d187c,1,credit_card,4,220.12
5dfc09b12e05c4364cd6534f29844dc2,1,credit_card,3,192.55
301f542650857f1460bdf2c3ba014fe0,1,credit_card,3,149.71
77aecc9798d57db2f5a83579783cdec7,1,credit_card,2,110.18
69aa7c6140efd63150254b0fb1340fc9,1,credit_card,3,195.54
b769eb33d511dc1b52b8c6d45522a101,1,credit_card,1,127.17
2b7e04dafad49a3e4eb2ee14ad07485a,1,credit_card,4,51.39
960f1dc42251b4fdfa41d260f5c8e3cf,1,credit_card,2,114.9
8be1dd0fb923fea4a685f47cbad9e81a,1,credit_card,8,352.34
b4e819d2c22097406ce41f19df19d9a1,1,debit_card,1,93.83
6233c53ce8bfd732fc643c0443741c5b,1,credit_card,2,32.37
480a3cf22a0de15e7eea10a10ff49f8a,1,boleto,1,89.36
14f7bafd9b5d355e835602d9026e56e3,1,credit_card,4,116.5
e75a7233bc67f958969f8c0cc950b999,1,credit_card,1,89.54
cecad90bcb7f2d198f1c2e5087d070ee,1,boleto,1,129.14
e2517c46af17605588f75af07711020e,1,credit_card,2,122.53
8a35c08994c840d30994c8c915bfff3d,1,credit_card,1,77.24
39d340d25b904393423407b7b5ed5030,1,credit_card,5,57.49
7e55ef94fac22db04217abf106e9758a,1,boleto,1,64.22
4d0b1ea51ea051ef9f4765df8148c0cd,1,boleto,1,156.39
d4acee3ee57cea5cac8b23fadcabbeda,1,credit_card,3,54.39
b40923df3f882c691f7906a3cff8ae23,1,boleto,1,67.5
cd323a618a599ad1cedaeb75d1d5b8fd,1,credit_card,6,155.63
556b30ae47829a82927b5dff9ca2ba65,1,credit_card,1,78.88
854d6cba56286c80ffabfa9883d35006,1,credit_card,1,277.44
2ae1a1178ebaf2ed27989112cf9f4a2d,1,credit_card,2,266.4
c92ecf9767da32336098465a0c84e432,1,credit_card,5,285.76
b80e879030f825a648abffe9d993ff6a,1,credit_card,10,215.14
d1139f6bff6d301aca5bed7bfe9e7574,1,credit_card,1,61.47
5e651ab6dacf51fcbe51f3aaf84f0368,1,credit_card,1,203.97
2833a1c17a4948451b9931c440440fc5,1,credit_card,3,293.61
2805499c211b52dfc1e64a1349ef45e2,1,credit_card,4,49.09
58c5215132c75e7d8226faaf2fab73a2,1,credit_card,10,1414.7
7cbb15d12a1bb13fde596f305857b22e,1,credit_card,3,32.38
f43f30b7f0ab764f863d9340e06c3f25,1,credit_card,4,134.71
20d048f3efacdd8763fa0ede14313a6d,1,credit_card,1,57.29
d52140bee663636aa4f6057e50bc06a3,1,credit_card,3,147.28
2fd0c89b7b2becc09655a9e060a885bd,1,credit_card,2,111.88
08cef746691fa27e23fe2c32a02c0e21,1,debit_card,1,381.88
275322de6426ec5071b219b77fba6a65,1,voucher,1,48.95
29bf476a5068eca4bb2d21bdb684a737,1,credit_card,2,138.72
9db4c3ce35bd9bdf6b8eb62c68eb4415,1,credit_card,8,213.0
8b834cd52afbdf1c2837ce5b7e9c6f21,1,boleto,1,462.3
321449a02a8bb4029e39f54fe306be0b,1,credit_card,3,164.01
5b9a7fae2bc9ceadc539d174314bd4a7,1,credit_card,1,66.78
58cb19858693389b8a5070ce73daa04c,1,credit_card,3,58.16
c23118f80a11f1fe5147253748fc761e,1,credit_card,1,132.01
c314dee9e9d49560087a6ccb64ea5850,1,credit_card,1,110.46
f442020e13b718d40746ce039d97b4c2,1,credit_card,6,180.91
ac78dbdaa55c30dbfb7eea9beaf31b81,1,credit_card,6,121.79
b2385a6b96543064201c7f066a2b9b56,1,credit_card,10,106.44
3f7aea4e3cecef996bd62713fbf8712b,1,credit_card,1,25.0
92a1a84ebae5713509b7ccdef77a89cf,1,credit_card,5,228.3
2dd47667ab3bec7cff8e8a49bad5224d,1,credit_card,5,193.82
e061acbc3114d57440a7250db18b4e0a,1,credit_card,6,605.82
9ae0dde43abc889af3f66f1408bd49fe,1,boleto,1,212.09
526147ccc6d06def7a933904c19058c8,1,credit_card,2,82.33
cd718ff08da2d61cb462de44ae33bc56,1,credit_card,6,118.92
ea9215d79709bb4917f0d0976eb91d17,1,credit_card,1,95.34
b6424e8ce7a66029b94b1221473c995c,1,credit_card,4,67.83
b6ab1ce66f41dbbd8e998bfb0eab8bd5,1,credit_card,10,152.21
29a644536f583fb95f772df6031b0057,1,boleto,1,22.36
ad752dccdfda84b21aeceed3c6477654,1,credit_card,1,108.21
cb8db0e01a5a66dedda64100960904f3,1,credit_card,4,216.05
7f1a619240cf71f520b13b660753f8c7,1,credit_card,8,777.68
121dbde7d88c82adc886e26b28552ef7,1,credit_card,2,114.25
8eced972d00b63def0bbacb928d0a52c,1,credit_card,1,48.54
05af503aea07ddc5530506f2c349756f,1,credit_card,1,36.22
791ecfcf358d8482338314a266c01fc4,1,credit_card,1,96.03
8ae0da24fb052b94dbf0d5c1527cda13,1,credit_card,1,44.66
40c520349458bcec0ceb7a06f6061a25,1,credit_card,1,105.41
3af9281b481b20ca510841d14e7e3138,1,boleto,1,419.0
46221a9cc394119ee2251ed0351173d9,1,credit_card,1,27.75
3b3f7687e938ba0e58002a3640110a8a,1,credit_card,1,67.2
ad18dd9246cad2f3e5f862857d1379be,1,boleto,1,33.99
5eb2d78f174daa47e90249a44e033aca,1,credit_card,1,30.4
bb39531a5274b1368bc8c50fc681baaa,1,credit_card,8,207.17
0340d758cc0da066316cbc55fb7f7596,1,boleto,1,206.68
23c30e04ef6b799d105781208f6bddd5,1,credit_card,1,57.69
c4ff30289b48ee374152a8c534ee686e,1,credit_card,5,63.54
03b9f7dff4b5e742b0593472f28ee9b0,1,credit_card,3,64.0
984113eb4e16cb43f949afb74298dac8,1,credit_card,1,144.56
21d5a8c3c47b36c7e6a5d06cd1a89087,1,credit_card,10,490.02
42cf52638c4c3e8d85390b79d1bf7998,1,boleto,1,204.71
c02f1c85742b8acbc1c02a8d7e6d71dd,1,credit_card,6,69.94
890808772a9033ae8c53ca09ef4d95a7,1,credit_card,1,92.26
b1df036dc7d09224799cc86971761374,1,boleto,1,39.59
0adf68e8a310f18fc7e75cffa60901b2,1,credit_card,2,35.45
77753877bc8a33a740fcfdd1c93a6a83,1,boleto,1,139.09
14ca875b00d9cb1dccb7149f17a31fdc,1,credit_card,2,51.96
537690295b4d85739ba8cbf72ece30b6,1,boleto,1,87.81
fbda1cc83fef326394fae4d634d0402a,1,credit_card,1,47.11
892bc6b7b20e6f3955f2c64cfacac80f,1,credit_card,1,1.51
1fbe0504bb91684a36cb3bc56b4f0171,1,boleto,1,85.81
1c01cd54510efa1db113ee8354518f20,1,credit_card,1,46.78
2b6d1ff8e68170b9ff0b3267c3ae9e72,1,credit_card,1,78.2
c277dea251cfd74bf121060769a7135a,1,credit_card,2,67.18
952b0fbb4e6916733377e53f96398051,1,credit_card,3,243.31
5572d7f32284f0040862f8948d5a20f8,1,credit_card,1,246.83
70c0f518419924f19c9878c5b40a185b,1,boleto,1,70.89
aaf8bab1b669bb91ff3ebc7396d45ce4,1,credit_card,4,198.57
0eca887c933337f93c861dd445390720,1,credit_card,5,200.21
5759a07ad897af5017002314211af1ee,1,credit_card,2,28.23
bfd287ec712ec9ad5debe07d10399fb2,1,credit_card,2,100.47
dca8882f789c3caa5ae444cd8cdd1cff,1,credit_card,1,57.46
2b229d21bf1fdfaf9e0ff6d8799303d5,1,boleto,1,51.27
91cad3260fc3d7cb677fe27010618ab1,1,credit_card,2,62.98
6f6fcc1b3ef20cf889f9ecccc5d9379d,1,credit_card,2,109.89
597233a841339cc9249ce67709f68574,1,credit_card,6,193.32
2e8de999929cf628d91b5a78fb7c71de,1,credit_card,2,101.16
707ecac4537ba4d942b035e0377e56e4,1,credit_card,3,79.14
5e1c7d900683c3752dcb5908d72eed78,1,credit_card,2,61.77
b370e2d776f17cc50260493b2ae2d4fb,1,credit_card,10,1097.7
c08207456235b73fe23b3f65986d6856,1,boleto,1,246.84
ff20ee702706d9e407a34de9fe2ff768,1,credit_card,6,132.1
21df2b96ea32eb3b985c7c87a398b8d0,1,credit_card,2,29.22
8a8d4a399c6ef91d4c20458be5048c3b,1,credit_card,1,54.1
eb76dacd087607fabfce4eb43d0f59d6,1,credit_card,1,67.5
45ccd2f1dba595badc92a8c34c88381f,1,boleto,1,89.65
49626271ea0fa255a99b34978f50ae68,1,credit_card,1,70.07
a33a09b1320a130c61d1d5d9b8aec5ee,1,credit_card,3,138.11
2f53e1db0b2a17564ef12fe69d65a9df,1,credit_card,10,117.54
dece33065768a2ac17723827e6a03c0a,1,credit_card,1,63.6
6f177560cdac40d55fa56882c853569b,1,credit_card,3,582.32
79611406bed954bc1248b316f297aac5,1,credit_card,2,209.38
57f3dce57b231e9b80186f99ded08cf8,1,voucher,1,28.0
632b475328739ec1fe116b5043c908f3,1,credit_card,1,122.43
8003e1099872d27581e211a7cf5422cf,1,credit_card,3,227.17
0c6f709251c3df262aeb79458ad96a1d,1,credit_card,1,37.76
03f51c9adce893f63936c5146701aa2f,2,voucher,1,31.25
0f735e8998215a13c4ba2784eb49fc62,1,credit_card,1,165.8
34cf44f59601c4ff2198022ce3dd8bf2,1,boleto,1,53.69
b269f9c95ab6ee9fbc0a887627851d9d,1,credit_card,1,56.37
2ac64848de25f6d3a625d04e3ba740ce,1,credit_card,6,116.94
ed11bdc16e2933132c57eb7c0cb4d7d5,1,boleto,1,397.44
d762e245b7d93fe1fc56d6ed89782027,1,credit_card,5,670.47
8ed33ce2fa4294f5f8d8967467a26b23,1,credit_card,1,64.58
141ba7894f0b0bd2cf4db4d6dcc763f6,1,credit_card,4,221.87
8def5d8e86971efa694dc5192fb2258e,1,credit_card,2,51.67
01d815029787ce30f6f64900ee93ba37,1,credit_card,2,61.59
b02aff946bf246d61d7f3977e0d352c1,1,boleto,1,73.51
9b4ce65d237bc82227e4b550d1ddf079,1,credit_card,1,52.32
44dafc587781c6925a5f4f27e083d75b,1,credit_card,1,26.27
eb56621db1ea95071f397f1fef9dbe82,1,credit_card,1,71.14
eaa2404af4c709b5ed9127f802ee4eb8,1,credit_card,1,83.68
d28b75209a5e2bb2ef86b7eb3b81dd55,1,boleto,1,145.24
8b24ac1b82b802b6b9ea3c31435a91ac,1,credit_card,4,175.98
a5e7e590a77dc838c0311d33e0c88abb,1,credit_card,1,168.04
79fe183c2c4f23688615d54004cd3f2d,1,credit_card,1,79.51
14ed10674adcf55aeb8ff2f20c66006e,1,credit_card,4,208.96
9f24306ad42ec0b914ff60357df376ff,1,credit_card,2,67.57
fd014fb42116364b9f36fd0a79a016f0,1,credit_card,2,103.39
71435a06cf53842e055368f881a38b61,1,credit_card,8,260.86
41e096922c4b995c0f51f50efcdb80c0,1,credit_card,1,80.11
c47017ce1917964174d4b2b7d73dd0eb,1,credit_card,4,207.94
83656a38115e8d648f60d937a29e32a2,1,credit_card,9,461.99
120142f868b25baf05430c42ed963a99,1,boleto,1,51.96
d60af32e2107bccc3efe66e3faad59c6,1,boleto,1,143.28
ace7aa756ef3c4d4d89c8d311d1bd0be,1,credit_card,1,56.78
5494b2ddfe11df2c043ab5a56a2832bd,1,credit_card,1,88.58
a9fd47117c3f6b4e72456d5331e2bfb1,1,credit_card,4,112.1
c3f76f14ce3587ab9df86c8caaac928c,1,credit_card,2,63.86
cb53f0b6e8f9082a9f5a113765dd1236,1,credit_card,6,97.48
47435f657d2323e5eb4455aa5bc6a436,1,credit_card,3,286.02
b276e4f8c0fb86bd82fce576f21713e0,1,credit_card,2,188.41
ac3da9b0adcc3d95a2e919b1505788f4,1,credit_card,5,53.74
1c735d7c3e1d3e7f05d904b3f15757bd,1,credit_card,1,229.14
db5a3eab52ef5c18c745c172a5050809,1,boleto,1,263.18
a57a5bbb57b15b49050bc6a58a2f240e,1,credit_card,1,48.99
69ab938f05d407e090b2620357ad4103,1,credit_card,9,92.27
1b2998ac4c3495c47a6f8cb5c2d65f35,1,boleto,1,55.07
03dbf3a42789c67ed5e2198f08d997dc,1,credit_card,3,253.62
0911316604300fefa8aef39f81380c66,1,voucher,1,35.84
6893c39daa6589e577917e3325ec2eec,1,credit_card,1,35.38
8a8b1b373a33b3d5721b9e7c02a068f9,1,credit_card,2,159.6
5f55e6b524e35858ebe24f6f9a5491e0,1,credit_card,10,260.5
8cc4092a48fd6223e099b8bede76a2dc,1,credit_card,6,66.47
a4163ebff79ff34a631c57d5350215ae,1,credit_card,10,148.18
ca096b7aaeb4fc794c0e4e8e9ad8294f,1,credit_card,8,147.07
b3111cd50c7a34635433d6a557a6bf64,1,credit_card,3,86.34
b924597838a7ba1e624e99fbd62cc560,1,credit_card,1,38.39
e35e63b98848e494f75ce91dbef9cf11,1,credit_card,8,219.57
ef6a08eb361817fe2908f1553b5d00f1,1,credit_card,1,232.44
4871768fbfa49644fd5a92cffa201556,1,credit_card,3,116.56
d7bcd768f38943877c3298667ecdfbdb,1,credit_card,8,398.46
1b32d4a12472b702c651faa43a947179,1,credit_card,10,279.07
d8dbce6a7e7afb5ee03584eea5a61779,1,credit_card,1,79.38
57323a7f9df2ab8eabf8fb751d3f2334,1,boleto,1,48.77
f6faf0f56f068cbbc7f0837bf82ced2b,1,credit_card,9,96.65
0bdba50744ca6b6e2c44940e00050e5f,1,voucher,1,148.15
08ab4cd4d921b31bd7719eec989aee97,1,boleto,1,385.68
64cf90af2972e752091fa4a0344c47b7,1,boleto,1,58.22
2cc24fbadbb75e8e8922ca2671262b0a,1,credit_card,4,331.34
2ff0c35261b0f6905e8dbd2c664c86af,1,boleto,1,65.09
3a9ba7770cd43147a6d152187d05be65,1,credit_card,3,306.98
49ec9dd0000c7df85f49fa626edbae3a,1,credit_card,5,166.43
620b5f7f730ead80c8dba1202716a29f,5,voucher,1,9.39
476e559ce686af69d6051a5d973c3971,1,boleto,1,114.86
77ef3216467887c78ddec18de86a58b9,1,boleto,1,167.14
ae9c4f04442a554b5659e9521a00c455,1,boleto,1,137.99
78489b82e815cf23348985a3db599319,1,credit_card,2,347.37
2d77b47ff17df295a7840798969a2e30,1,boleto,1,29.85
c3d8dd9443d87a5917b1508ec6d9e435,1,credit_card,6,64.07
da2b32b5cba4b3531361fdc197a11c74,1,credit_card,7,175.5
c0a3c804bb323cc5a4f30ac1f6bd2837,1,credit_card,1,278.54
0cd218949b04611711989a6b534d9a26,1,credit_card,1,4.88
3375db82ac870955bb1bd2d561eddfd5,1,credit_card,2,168.75
0ea6fb65c44f0a557e7ee0dc86d66c04,1,credit_card,3,135.49
7712b67443279dfd94a4e64f55b624d4,1,credit_card,3,62.73
bfb1a4b760e9c724cd7e14be83b61b54,1,credit_card,10,465.21
f0b53984ba0214f7896833c7ea1cb19f,1,credit_card,1,35.38
d5b8e12d70cbd872a14afea28d0a989c,1,credit_card,10,928.96
2c60bc71e6da917194c35fa7c8477e7f,1,boleto,1,43.09
af9ce0d4f36308fcf461b3f497c24bcb,1,credit_card,6,162.04
eaa755795bc07ae1c3d55d7f6efe1dfc,1,boleto,1,37.52
4c1e4a008ff79b53d84a6fd7f817c5aa,1,credit_card,10,481.52
8bab0782e1f2a9fdc338a883c124f75b,1,boleto,1,192.91
1637fe3bb334a5aa79e8731cc76891b5,1,boleto,1,56.6
8a9424899aac432d80d8e580932b5ee9,2,voucher,1,85.51
05f54a9f4abf370b7c655d914159ab98,1,credit_card,5,67.36
3594e05a005ac4d06a72673270ef9ec9,1,credit_card,1,27.19
bb06496dc2000dff076b93ef592d0a7f,1,credit_card,10,699.94
1261388c490047bbb0ea823f9b75cc29,1,credit_card,2,121.62
0afd81117f1c67a42890fb705304cb8d,1,credit_card,1,223.22
f76d2b6e418d8642c27cec2e51dc7e51,1,credit_card,3,145.56
61c0331f4a2916cc12ae6abe6f4caf41,1,credit_card,2,466.9
7fd7130d7e48470b9e4782edb0401a44,1,boleto,1,45.09
8c7a5e0c8c232e87d70485ec3ce91549,1,credit_card,8,156.64
7727f2b370c8c7e236872c980d69968f,1,credit_card,3,237.59
9458f512472606de1d13e5e0956e72cd,1,credit_card,1,118.99
6054d8418ec326a7a9382171632b7a7d,1,credit_card,6,428.91
f12e95396a91baaadc20348d68728946,1,credit_card,4,85.81
6e25453a992842c74dad4997432fa104,1,credit_card,4,89.48
f2f05e9d559c20ae65f13bbb6d499b7d,1,credit_card,8,307.94
816ccd9d21435796e8ffa9802b2a782f,2,voucher,1,111.67
c5af6636b619b643a3d6e954e3a5b5de,1,credit_card,2,89.56
b8da35a90e134b3b031c6acfe029acaa,1,credit_card,4,45.34
44150e408d0bd0a5341db3e4f11a98d8,1,credit_card,4,416.86
131fccf58d5b636c232584f744b77161,1,boleto,1,111.13
54278df0bd16da39d1a04b026396bef6,1,credit_card,1,31.13
184cb3de27ca20b3641aeb65c7c429b6,1,credit_card,1,77.98
3b47eaed57c2b8dbeef5f764194e5750,1,boleto,1,793.09
1c4b283e95602be28c975207016558f1,1,boleto,1,37.83
7471e882dcc3115c0d0a721d2da859af,1,credit_card,2,157.45
379d35a7f738e53131a68c79b97b005c,1,boleto,1,46.85
fb8616e60ade994289f5e25077397fc5,1,credit_card,1,46.13
f2ab8dadc7b9d7c7385ce34e48a2526e,1,credit_card,4,61.75
9a40c467105246b59eb5dfa3f5b04539,1,credit_card,4,283.52
d2d740a1b76ee640f76fba030363144e,1,boleto,1,133.69
a7d73128b7dc2644c342e7495ebe8e3f,6,voucher,1,300.0
5eeb092ebe54bc6f635f566588d2e908,1,credit_card,4,299.26
8b12160921c1b96dcba4c2ae7be45674,1,credit_card,4,204.31
fa2211e05a1ebb8eedfa015e5d6d7957,1,boleto,1,125.27
7d316b369d4c6b0a4ebeebbff5f65466,1,credit_card,2,348.78
6369478ccc25c089500c88305545244b,1,boleto,1,112.44
0eb943e25686a73425894fcc95e842e3,1,credit_card,10,205.42
eb8243aae992ce5262d8bfc305cdf6af,1,credit_card,1,65.06
809366b3993149432934a82e6e5b71d9,1,credit_card,1,70.72
74e033208dc13a7b8127eb8e73d09b76,1,credit_card,8,100.47
f03c75c7842d1d7b641dcfa746784c85,1,credit_card,2,37.6
a11e916995a120fce0b1528d2555151b,1,boleto,1,51.96
b75559e68bdb9a0a3526bb2995f093da,1,credit_card,1,318.93
b198d16d5ba1cbacf02b4d54728314fa,1,boleto,1,365.6
ea6cf34e28edb0228155d6cdbbe46bdc,1,boleto,1,83.57
7618b897317b5a4fc4f1b15666f3e24b,1,credit_card,2,307.5
61b5e6d846c13e8107ec0d264d5abdf1,1,credit_card,1,111.85
c96c22ca4f7729454ad5ccd827b3c40e,1,credit_card,1,85.62
e20048c62eafbe51818f6dd9f3be724e,1,credit_card,1,38.3
d78f37563bb2b393bb33db35d835b390,1,credit_card,1,65.77
1ff300a1e66c173fd9dba91d3b3db4d1,1,credit_card,2,92.75
194a26fbbb1b4e83fa0b65aaf22d99c0,1,credit_card,1,23.38
f7b794965cc5b6d20c083cc40cf56108,1,voucher,1,95.21
793511fa4797d5eb6c16b433ec622276,1,credit_card,3,37.22
c6e0ac21ec42ce78d3ff7fd8eca3735c,1,credit_card,1,70.49
27b974fdb1343121e2a97ab9bfe080e2,1,boleto,1,52.38
19e50267c874c90f2a5a2bc9c2719e2b,1,boleto,1,80.74
3ffa9e029879039a01783bc81c868df1,1,credit_card,2,97.13
73da42c497d6ab85df4446d41addabdd,1,credit_card,1,206.97
93e945ea7c4457cea5d773c1225ac997,1,credit_card,8,162.89
a5c2bce79ee362cbd630af6c3ab8f841,1,credit_card,1,35.25
4c8eac76de32572cebc64aca0f263e2a,3,voucher,1,49.8
87926f4f1402d4f56a21096c78d994b8,1,boleto,1,131.51
66dd200c66aaf1ba827ed694617b9ae3,1,debit_card,1,210.99
93f571da6f10487d3dd56d59982d7b72,1,credit_card,8,84.48
3337a984417a1c95241b5f47acb33720,1,credit_card,2,61.84
27a6ada08a4daaa908ef8f862441e486,1,boleto,1,67.5
115e5f8ceec805909d9cc974e1653153,1,credit_card,1,163.39
d0e7875fcf8fa009f5295ad397fc7e18,1,credit_card,5,116.01
4a7187a003cd08090bc8effb19765333,1,credit_card,7,329.1
8bf5f7691f5059f401c9b3954acb39b8,1,credit_card,2,199.98
de87f8523b7738c6d18e5ceedc4f05ae,1,credit_card,1,25.61
9a8df1603191fe8fa15788692de6f4c3,2,voucher,1,52.1
ea694a00fc5ee055808a425d0b1b8699,1,credit_card,1,25.5
0e8442cad88bc3852a68be6bbee1d071,1,credit_card,1,76.38
086fbd1d738c8b0bf972f0757bc57e9c,1,credit_card,1,26.3
a90cb228a7ad5657d36829d1248d163f,1,boleto,1,53.99
6227de9611e75b006686710c6a29df35,2,voucher,1,294.54
6d124e450d109b4a3b8ac6c4ccbd6d11,1,credit_card,1,53.7
4d8a7251d3f4f82c05c207b52ccd25f3,1,credit_card,1,163.68
3a554e98b0dc0cef33a8df6e1b687a04,1,credit_card,2,126.8
f78e5e459e3829bbc1bf472f4eb8eb35,1,credit_card,4,1205.79
19a2042d6f6af92a3c6312d3fd7a70c4,1,credit_card,1,68.64
7bdcc37d1c5c4c392f14375e50a41a04,1,credit_card,2,106.15
7310c8820f4c9ee1ca0e4283b7c2130d,1,boleto,1,31.88
00d5fac7792747fba4b528f23930bebd,1,credit_card,1,80.23
947b612f269cbbdaa438d55bb70f1baf,1,credit_card,2,164.34
3662bd55e74767e3a5f39573beae83b5,1,credit_card,5,136.6
8319a6a536055dda24854686c5c7802e,1,credit_card,4,250.48
72f3f62e2e4208804e2c4ed8a28ead52,1,boleto,1,110.88
e0a98f9b707c33a4c46e02a530c3419b,1,credit_card,1,36.85
03347815dd6e37a668b3954401838318,1,credit_card,4,295.18
93964a297e76080736d065295fd5b437,1,credit_card,2,163.24
bcd3f65a42c31d80afe51626263a8644,1,credit_card,2,98.34
8ef062e9948e67edc62732a2709ec7b3,1,credit_card,2,160.44
47c195b6b404c1fa22f04b99a37a0b29,1,boleto,1,340.81
581bc29c5d7f193bd3f1cc87c24ae067,1,credit_card,1,142.7
fe8841ab3a5db0eb7bcf5b2b3dccb6a6,1,credit_card,1,46.19
4d72fbd8a8a12d4012b8578725c97a06,1,credit_card,1,21.04
e7f861ca5d9143d8e586bd85b1aa5bdf,1,credit_card,2,178.11
e5d40f85d5e6270ed8680e3fbff77dbe,1,credit_card,2,139.32
92a9ef7f0a0d392c9ad0d5f44e86b4ba,3,voucher,1,25.0
2eed78c97ace230e8dfc0f851bed1612,1,credit_card,4,144.33
30fe7e22e29acb5403700c7834e57677,1,credit_card,2,218.45
454fc309e2afec5ce697014d9193afbc,1,credit_card,4,124.82
6aedb9d0c7138abf29b31866635b4c69,1,credit_card,1,209.36
020f04b3da1d597b9a00b825762299ba,1,credit_card,2,143.98
8076239f377d73802255196d49b6fcda,1,credit_card,4,221.44
607911c4ac62f9038b4ec434673e486e,1,credit_card,4,1916.08
68a27330cb647c6489f7cd78524c5711,1,credit_card,1,187.26
64c9b30f62ddf4148ca00c99529edbbb,1,boleto,1,128.75
127f6cc9849c481c4f0daf043a91a129,1,credit_card,1,517.72
ccb3dbd615aa85a6ee4e6002b025fd31,2,voucher,1,29.6
6b4691b98b476dcd37e1dbade28ab62c,3,voucher,1,16.81
ce86f3b70e7bb8cd539eaed55e3553f5,1,credit_card,2,124.01
b8c6df4a73d185bc84d6517d5e0577fc,1,credit_card,3,152.87
b56dae14729d912e3b87e6bc76be9c0d,1,credit_card,2,167.72
0d9ed9d101d80f2accbf309324fea494,1,credit_card,1,110.0
f5ef1b1dc8aed14279eeb0f4b745d887,1,credit_card,2,68.02
cff1603c17c75c9240279e01bdff4b05,1,credit_card,2,75.25
b71b933941ffe3a83e6fa413d0f73e0e,1,debit_card,1,335.73
91bc515746f412867344f7ee8ce0c60b,1,credit_card,1,175.77
263282727ab0aad6f73aa81e70ba88c4,1,boleto,1,207.02
6cd62576e07ee4e0d114e65358f5d503,1,credit_card,1,37.34
a96157730ca02d9de4c4e4ac2fc49f2c,1,boleto,1,146.36
5492e5f6cccb69b3bfb5b0c1242e69b4,1,credit_card,1,27.23
48e0f73d711eb4ed4af26c3e901e5b4d,1,credit_card,9,190.86
5ae462adc9fc09ec40e8eb915cecb4ca,1,credit_card,1,39.81
d00beb3dc9b2e213d9ea5ee30b0541f3,1,credit_card,8,102.13
93dceeb33abaa33342dc05f8a495f2a7,1,credit_card,1,29.85
fc0524567b35a9521c99ccff83821799,1,credit_card,4,237.59
ca70cf8792727da384ba1b6e384cfbf6,1,credit_card,1,101.16
76c4c846aae2dae9e87dfa492c3f5259,1,credit_card,12,435.96
ff85153644cf018d1530326b28743073,1,credit_card,2,29.4
c4745f711938c643ef4a604576d6289e,1,credit_card,1,91.99
